longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-118.44,34.2,35.0,1717.0,478.0,1628.0,495.0,2.5197,225.6
-122.28,37.8,52.0,96.0,31.0,191.0,34.0,0.75,162.5
-121.94,38.89,15.0,1462.0,314.0,774.0,271.0,2.5478,91.7
-118.47,34.24,19.0,2405.0,661.0,1855.0,621.0,2.3111,255.4
-117.2,32.8,36.0,4018.0,1067.0,1620.0,842.0,2.3599,168.4
-122.04,37.62,35.0,1032.0,173.0,453.0,176.0,6.396,208.5
-122.43,37.77,52.0,2714.0,779.0,1438.0,733.0,3.6031,275.0
-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,466.1
-117.51,34.0,36.0,3791.0,746.0,2258.0,672.0,3.2067,124.7
-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,87.5
-119.05,34.35,39.0,950.0,300.0,1366.0,312.0,2.2443,146.6
-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,157.2
-118.12,33.82,43.0,1544.0,286.0,701.0,298.0,4.1375,226.0
-118.32,34.13,34.0,1856.0,273.0,540.0,264.0,4.0833,500.001
-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,76.6
-117.89,34.12,35.0,1447.0,272.0,1224.0,268.0,3.9934,141.9
-118.02,34.05,34.0,1610.0,513.0,2050.0,508.0,2.5562,156.3
-117.4,33.95,32.0,1979.0,491.0,954.0,444.0,2.4408,117.3
-120.45,34.65,27.0,2253.0,382.0,1197.0,384.0,3.3203,134.7
-122.27,37.8,16.0,994.0,392.0,800.0,362.0,2.0938,162.5
-118.52,34.18,34.0,2307.0,388.0,1168.0,427.0,4.2143,245.4
-118.06,33.72,17.0,4573.0,937.0,1619.0,796.0,5.7704,500.001
-121.59,37.19,52.0,220.0,32.0,55.0,26.0,15.0001,131.3
-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,82.1
-121.77,37.31,16.0,1649.0,228.0,769.0,230.0,6.6455,302.6
-118.3,33.8,8.0,1115.0,412.0,1472.0,396.0,3.1392,146.2
-118.38,34.19,30.0,977.0,264.0,736.0,258.0,1.9866,177.4
-122.02,37.34,30.0,1036.0,151.0,467.0,156.0,6.448,360.6
-121.5,38.58,20.0,4018.0,1220.0,1570.0,1122.0,2.5821,125.0
-122.73,39.04,23.0,1618.0,395.0,425.0,244.0,1.9833,111.5
-117.05,32.56,22.0,2172.0,563.0,2049.0,524.0,2.0159,139.3
-118.31,34.05,38.0,1864.0,515.0,1768.0,439.0,1.9336,190.6
-118.46,34.07,42.0,2564.0,460.0,913.0,414.0,9.2225,500.001
-120.44,37.28,12.0,2855.0,598.0,1658.0,586.0,2.3929,81.1
-121.53,38.51,20.0,6132.0,1324.0,2595.0,1174.0,3.1607,178.9
-115.52,32.73,17.0,1190.0,275.0,1113.0,258.0,2.3571,63.1
-117.1,32.71,29.0,3422.0,713.0,2775.0,644.0,1.7075,86.9
-117.21,33.95,5.0,8403.0,1240.0,3962.0,1150.0,5.2174,155.5
-118.32,33.75,33.0,2996.0,398.0,1048.0,387.0,9.267,500.001
-119.07,35.34,16.0,4201.0,786.0,1667.0,724.0,4.8839,134.1
-122.35,37.57,52.0,2059.0,345.0,800.0,308.0,4.97,500.001
-121.61,36.68,37.0,3149.0,833.0,3456.0,788.0,2.8542,127.6
-118.48,34.0,29.0,1727.0,479.0,741.0,431.0,3.6121,500.0
-121.82,36.61,24.0,2437.0,438.0,1430.0,444.0,3.8015,169.1
-122.46,37.75,26.0,2192.0,438.0,954.0,456.0,4.5352,374.2
-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765,94.6
-117.22,32.75,26.0,617.0,112.0,251.0,110.0,3.8036,162.0
-122.08,37.96,21.0,9135.0,1534.0,3748.0,1502.0,6.0859,266.0
-118.17,33.86,40.0,1301.0,342.0,954.0,336.0,2.3804,158.0
-117.79,34.1,26.0,1664.0,344.0,1024.0,339.0,3.5192,190.5
-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13.499,500.001
-124.17,40.75,13.0,2171.0,339.0,951.0,353.0,4.8516,116.1
-116.49,33.8,13.0,8789.0,1875.0,1274.0,688.0,3.7396,148.9
-117.17,32.75,28.0,1514.0,384.0,540.0,352.0,2.1532,240.0
-122.31,38.33,26.0,2155.0,339.0,956.0,365.0,4.0132,174.7
-118.02,34.11,35.0,2454.0,458.0,1110.0,435.0,3.8029,414.8
-122.58,38.58,32.0,2723.0,637.0,1549.0,556.0,2.3942,183.1
-121.26,38.11,4.0,2058.0,366.0,933.0,316.0,4.2448,150.9
-122.16,37.72,10.0,2229.0,601.0,877.0,485.0,3.3431,137.5
-121.82,36.86,17.0,1573.0,272.0,142.0,55.0,2.1719,420.0
-117.93,33.84,26.0,2811.0,612.0,1374.0,566.0,3.475,282.5
-122.41,37.75,52.0,2452.0,623.0,1932.0,549.0,2.3903,236.1
-121.99,37.98,23.0,2293.0,411.0,969.0,399.0,4.4536,184.0
-118.28,33.93,45.0,529.0,112.0,448.0,120.0,3.5833,90.6
-117.85,33.74,26.0,2589.0,1003.0,5756.0,983.0,2.1992,170.8
-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,232.8
-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,243.2
-118.4,34.22,43.0,1220.0,222.0,729.0,230.0,3.6442,186.3
-118.37,33.95,35.0,924.0,349.0,1376.0,358.0,2.2297,262.5
-122.42,37.62,43.0,2367.0,409.0,1141.0,400.0,4.8295,319.0
-122.7,39.0,18.0,793.0,148.0,186.0,59.0,2.3125,162.5
-117.1,32.74,30.0,1772.0,500.0,1389.0,447.0,2.3641,94.1
-117.26,34.43,11.0,4597.0,782.0,2534.0,776.0,3.3368,99.3
-123.21,39.14,15.0,2235.0,545.0,1376.0,516.0,1.9032,100.0
-118.19,33.9,36.0,2326.0,543.0,2073.0,494.0,1.9952,112.9
-118.3,34.06,20.0,1782.0,896.0,1749.0,823.0,2.2094,75.0
-122.01,36.95,52.0,1217.0,325.0,508.0,237.0,2.0547,326.7
-118.16,33.93,35.0,757.0,151.0,474.0,132.0,3.7361,179.8
-118.39,33.88,35.0,1267.0,216.0,521.0,191.0,6.0441,470.0
-118.33,33.93,37.0,1831.0,356.0,925.0,338.0,4.4091,148.4
-122.41,37.75,52.0,2524.0,559.0,1430.0,476.0,3.4073,254.7
-116.97,32.8,15.0,3927.0,1018.0,2204.0,977.0,2.4367,111.4
-118.68,34.28,17.0,6488.0,1102.0,3199.0,1070.0,5.0962,238.0
-122.44,37.78,52.0,1118.0,279.0,514.0,284.0,2.4196,346.2
-118.96,35.37,40.0,1603.0,374.0,1026.0,337.0,1.365,54.3
-118.94,34.16,3.0,1170.0,148.0,493.0,142.0,8.0428,500.001
-116.43,33.78,17.0,4293.0,712.0,1091.0,464.0,6.1437,232.1
-117.66,34.09,26.0,1151.0,200.0,593.0,188.0,3.6667,166.3
-122.2,37.47,44.0,1927.0,332.0,846.0,362.0,4.2083,278.2
-122.72,38.44,48.0,707.0,166.0,458.0,172.0,3.1797,140.4
-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934,88.5
-118.4,34.03,36.0,1831.0,296.0,871.0,269.0,8.1484,500.001
-122.24,37.48,40.0,4459.0,1027.0,2080.0,982.0,3.5322,361.9
-118.15,34.11,52.0,2375.0,369.0,930.0,351.0,7.4111,469.1
-118.41,33.92,32.0,2590.0,607.0,1132.0,555.0,4.2333,358.0
-120.06,36.95,24.0,646.0,134.0,454.0,149.0,2.125,61.9
-121.89,37.67,20.0,2948.0,471.0,1181.0,474.0,6.0604,247.9
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,500.001
-119.63,36.7,42.0,1338.0,215.0,617.0,222.0,3.0833,133.3
-121.95,37.29,9.0,1503.0,381.0,715.0,349.0,4.6371,234.3
-117.26,33.37,7.0,2221.0,548.0,1440.0,501.0,2.2368,154.6
-118.34,33.9,36.0,1158.0,219.0,628.0,253.0,4.7426,242.7
-122.1,37.93,20.0,10212.0,1424.0,4083.0,1374.0,8.039,382.2
-121.84,36.6,30.0,2958.0,691.0,1616.0,666.0,3.4643,191.8
-122.4,37.77,52.0,144.0,63.0,1061.0,68.0,4.3958,225.0
-118.44,34.25,33.0,1121.0,231.0,1038.0,236.0,4.8958,173.7
-118.16,34.6,2.0,11008.0,1549.0,4098.0,1367.0,6.4865,204.4
-116.86,34.23,13.0,4760.0,938.0,309.0,132.0,5.4618,147.8
-117.31,33.25,13.0,3075.0,630.0,1843.0,674.0,2.8558,97.1
-118.23,33.93,37.0,239.0,49.0,308.0,52.0,1.4028,105.4
-121.86,37.29,14.0,6160.0,1222.0,2472.0,1204.0,4.1444,178.4
-122.35,37.58,26.0,854.0,246.0,396.0,231.0,2.8393,375.0
-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5,224.1
-118.38,34.16,46.0,2609.0,593.0,1055.0,585.0,3.3177,309.4
-122.25,38.1,52.0,1780.0,373.0,824.0,317.0,2.75,109.9
-118.27,33.92,34.0,1178.0,260.0,1166.0,244.0,1.9185,93.3
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,500.001
-117.96,33.82,32.0,2856.0,622.0,1499.0,601.0,3.63,183.4
-119.09,35.33,9.0,7085.0,1148.0,3084.0,1052.0,4.997,142.9
-116.98,32.79,32.0,3756.0,662.0,1611.0,598.0,3.8667,189.7
-118.41,34.03,26.0,4376.0,1394.0,2435.0,1250.0,2.8418,327.3
-120.93,39.9,20.0,1511.0,328.0,791.0,320.0,2.0221,70.9
-117.42,34.08,28.0,2300.0,419.0,1312.0,444.0,3.4844,127.7
-122.54,37.9,41.0,3170.0,622.0,1091.0,528.0,3.7813,389.2
-122.43,37.76,52.0,3771.0,1017.0,1575.0,921.0,3.5655,427.3
-122.45,37.67,35.0,491.0,98.0,274.0,97.0,4.4286,238.6
-122.47,37.78,52.0,1941.0,436.0,955.0,425.0,4.1339,396.4
-117.81,33.69,5.0,1256.0,256.0,880.0,288.0,2.4233,450.0
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,321.8
-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,71.1
-119.78,36.86,10.0,2902.0,363.0,1200.0,363.0,8.3608,187.3
-118.24,33.93,32.0,1063.0,282.0,992.0,253.0,0.8984,88.7
-122.49,37.73,37.0,1399.0,224.0,530.0,235.0,3.9219,433.3
-121.83,37.99,23.0,1970.0,296.0,935.0,279.0,4.4853,145.9
-122.11,37.41,33.0,1641.0,284.0,659.0,282.0,6.0884,432.9
-117.09,32.74,23.0,3130.0,779.0,2472.0,744.0,2.32,93.2
-117.9,33.71,15.0,539.0,71.0,287.0,66.0,6.3427,305.2
-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,237.5
-122.32,37.57,42.0,2574.0,614.0,2377.0,588.0,3.2891,237.9
-121.28,38.8,7.0,9003.0,1739.0,4445.0,1591.0,3.816,147.9
-117.26,32.85,30.0,3652.0,499.0,978.0,462.0,8.2374,500.001
-119.87,36.81,6.0,1891.0,341.0,969.0,330.0,4.6726,107.8
-121.38,38.55,26.0,1532.0,264.0,781.0,285.0,4.6944,130.9
-117.13,32.58,27.0,1417.0,373.0,814.0,348.0,2.3603,195.3
-118.41,35.63,15.0,5907.0,1257.0,2310.0,1001.0,2.3125,96.9
-117.33,34.41,13.0,3684.0,604.0,1767.0,585.0,3.7478,113.5
-118.13,33.93,38.0,2040.0,458.0,1775.0,445.0,3.5227,202.4
-118.31,33.88,33.0,2147.0,505.0,1371.0,498.0,2.4219,260.7
-118.37,34.08,28.0,4376.0,1202.0,1847.0,1128.0,2.6713,312.5
-122.09,37.35,37.0,1795.0,285.0,791.0,261.0,7.5794,500.001
-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,199.2
-118.97,35.37,34.0,1379.0,333.0,1156.0,315.0,1.7197,48.9
-118.26,33.97,46.0,1521.0,352.0,1100.0,334.0,1.55,100.6
-116.0,34.12,32.0,3163.0,712.0,1358.0,544.0,2.125,57.7
-117.77,33.85,13.0,5415.0,827.0,2061.0,714.0,7.3681,353.1
-120.37,38.25,13.0,4495.0,856.0,1149.0,459.0,2.5352,113.7
-123.76,41.03,24.0,2386.0,565.0,1058.0,414.0,2.0644,79.8
-118.02,33.96,36.0,2071.0,398.0,988.0,404.0,4.6226,219.7
-118.08,33.96,34.0,1431.0,310.0,1162.0,288.0,4.369,165.4
-118.38,33.88,33.0,1313.0,244.0,561.0,217.0,5.2999,359.4
-121.24,37.96,37.0,1175.0,260.0,951.0,267.0,2.875,57.7
-118.96,34.19,16.0,1807.0,346.0,587.0,296.0,1.9811,162.5
-118.45,34.0,39.0,1909.0,359.0,867.0,345.0,4.7,334.7
-118.11,34.06,30.0,1547.0,436.0,1700.0,410.0,2.5488,187.5
-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,46.9
-117.39,33.95,35.0,3306.0,680.0,1742.0,673.0,3.7109,109.1
-118.31,34.02,46.0,1976.0,469.0,1409.0,431.0,2.2981,112.1
-118.16,34.04,38.0,1076.0,286.0,1535.0,323.0,2.7026,145.0
-122.46,38.29,21.0,2423.0,560.0,1098.0,503.0,2.364,173.3
-118.33,34.08,50.0,2989.0,832.0,1345.0,775.0,3.2426,442.9
-118.62,34.15,26.0,5661.0,791.0,2493.0,780.0,7.9814,409.9
-117.78,34.11,23.0,7079.0,1381.0,3205.0,1327.0,3.0735,212.3
-119.89,36.7,32.0,1485.0,269.0,867.0,271.0,2.5809,78.3
-116.96,32.8,25.0,3421.0,803.0,1681.0,742.0,3.369,134.4
-117.25,34.06,18.0,5009.0,1108.0,2948.0,963.0,3.0042,106.5
-118.37,33.82,36.0,2416.0,394.0,1115.0,386.0,6.256,366.9
-118.29,34.16,42.0,413.0,107.0,349.0,107.0,4.3438,189.8
-121.02,37.09,17.0,1118.0,270.0,560.0,244.0,2.0216,112.5
-121.58,39.12,26.0,2796.0,629.0,2017.0,632.0,1.8355,61.2
-117.4,33.94,30.0,1198.0,251.0,1019.0,214.0,3.0509,82.7
-118.17,33.91,39.0,1157.0,273.0,877.0,305.0,3.1087,171.0
-122.28,37.85,52.0,1898.0,421.0,1102.0,397.0,1.808,105.5
-121.89,37.46,5.0,1519.0,186.0,705.0,186.0,10.3798,500.001
-118.27,34.06,33.0,1416.0,686.0,2013.0,614.0,1.9818,208.3
-119.42,36.35,20.0,1469.0,303.0,1031.0,259.0,1.6645,48.0
-122.04,37.57,12.0,5719.0,1064.0,3436.0,1057.0,5.2879,231.2
-122.12,37.7,19.0,2495.0,635.0,1571.0,579.0,2.5833,159.9
-118.0,33.89,35.0,1011.0,183.0,578.0,171.0,3.9861,188.7
-118.34,33.98,40.0,2108.0,526.0,1922.0,544.0,3.163,137.8
-120.84,37.92,27.0,471.0,84.0,195.0,72.0,3.3333,208.3
-114.61,34.84,48.0,1291.0,248.0,580.0,211.0,2.1571,48.6
-117.61,34.09,11.0,2000.0,391.0,1503.0,426.0,4.6167,144.0
-117.89,33.71,23.0,1422.0,260.0,1092.0,263.0,4.7422,202.4
-117.37,33.97,40.0,1166.0,250.0,976.0,244.0,1.95,84.8
-118.14,34.1,27.0,4073.0,1013.0,2411.0,933.0,3.108,231.0
-119.46,36.25,32.0,1702.0,348.0,1016.0,350.0,2.5,73.6
-115.64,32.75,19.0,377.0,69.0,198.0,55.0,1.625,112.5
-117.8,33.68,5.0,623.0,146.0,396.0,136.0,3.631,225.0
-118.32,34.12,52.0,3410.0,800.0,1218.0,783.0,4.15,393.5
-117.08,32.82,10.0,5177.0,856.0,2190.0,816.0,5.9734,271.7
-120.46,34.65,14.0,885.0,223.0,533.0,224.0,2.5966,109.3
-122.42,37.62,36.0,1017.0,165.0,407.0,159.0,4.8,306.8
-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,500.001
-117.38,33.98,10.0,642.0,176.0,462.0,186.0,2.1528,162.5
-122.49,37.79,52.0,3146.0,478.0,1143.0,455.0,6.1407,500.001
-118.09,34.0,36.0,1722.0,353.0,1174.0,335.0,3.045,160.6
-119.06,34.22,13.0,4175.0,1321.0,2257.0,1271.0,3.1446,177.1
-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,154.2
-118.29,34.16,31.0,1262.0,338.0,1019.0,332.0,3.7083,241.9
-117.91,33.76,20.0,4413.0,1189.0,4818.0,1063.0,2.8594,215.1
-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411,294.7
-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,176.4
-118.19,34.21,41.0,1602.0,228.0,680.0,225.0,6.553,500.001
-121.87,37.34,52.0,1087.0,166.0,650.0,194.0,6.6345,309.0
-122.93,41.48,20.0,4288.0,789.0,1800.0,660.0,2.723,79.6
-122.27,37.51,39.0,3996.0,793.0,1744.0,761.0,4.5075,364.9
-117.93,33.73,19.0,4021.0,557.0,1872.0,545.0,6.7919,295.6
-121.96,37.25,35.0,1018.0,169.0,484.0,174.0,6.1648,371.9
-121.85,39.74,41.0,2901.0,689.0,1426.0,632.0,1.5633,84.5
-122.0,38.83,26.0,272.0,49.0,194.0,52.0,3.4187,98.4
-118.41,34.23,35.0,1026.0,195.0,753.0,185.0,4.5909,179.2
-117.89,33.85,13.0,1583.0,474.0,1672.0,432.0,3.2303,201.3
-122.03,38.28,15.0,5114.0,833.0,2418.0,778.0,4.4882,144.0
-122.52,38.67,35.0,1705.0,321.0,708.0,253.0,3.4539,300.0
-117.1,33.15,5.0,3159.0,685.0,1398.0,581.0,3.1467,161.1
-121.97,37.35,36.0,815.0,126.0,353.0,122.0,6.3191,258.3
-119.55,36.7,31.0,1671.0,372.0,1371.0,347.0,2.3687,63.9
-121.94,36.55,30.0,2722.0,584.0,628.0,384.0,3.4048,487.1
-122.52,38.7,26.0,102.0,17.0,43.0,13.0,0.536,87.5
-122.44,37.75,21.0,5457.0,1247.0,2304.0,1180.0,4.5469,409.7
-118.13,33.96,38.0,1040.0,202.0,557.0,228.0,4.0,254.7
-117.28,34.15,32.0,2170.0,430.0,815.0,401.0,3.1765,135.0
-121.31,38.0,35.0,2097.0,351.0,977.0,358.0,4.3958,108.4
-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,2.8846,211.3
-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,51.3
-118.2,34.04,44.0,1582.0,544.0,1998.0,515.0,1.6888,125.0
-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083,147.5
-117.27,32.99,21.0,3318.0,578.0,1273.0,538.0,5.5922,382.1
-118.12,33.92,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,183.7
-118.26,34.24,35.0,1666.0,280.0,788.0,273.0,6.6277,344.4
-118.35,33.91,29.0,2461.0,535.0,1236.0,482.0,4.8409,244.0
-118.45,34.29,30.0,762.0,228.0,840.0,226.0,2.3375,154.2
-117.93,34.09,34.0,2192.0,431.0,1376.0,428.0,3.9861,163.9
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,329.7
-121.96,37.26,22.0,1408.0,351.0,636.0,294.0,1.8542,333.3
-118.22,34.08,31.0,394.0,117.0,573.0,131.0,1.8173,154.2
-122.59,38.44,14.0,1665.0,390.0,505.0,348.0,3.183,201.2
-120.05,34.47,21.0,1241.0,248.0,746.0,211.0,3.8056,425.0
-118.35,33.74,25.0,8272.0,1132.0,3392.0,1132.0,10.0973,500.001
-118.52,34.04,42.0,993.0,130.0,368.0,134.0,10.8082,500.001
-122.25,37.48,37.0,3507.0,569.0,1663.0,608.0,5.0863,440.3
-117.08,32.75,16.0,1111.0,328.0,930.0,303.0,1.2347,128.1
-117.41,34.01,34.0,1231.0,216.0,841.0,199.0,2.6442,92.0
-117.66,33.63,16.0,3299.0,610.0,1967.0,604.0,5.5085,223.3
-118.48,34.23,35.0,1963.0,310.0,919.0,297.0,4.7583,258.6
-118.1,33.85,19.0,993.0,174.0,572.0,175.0,5.7039,277.6
-121.37,38.68,35.0,1620.0,276.0,939.0,277.0,2.5542,72.9
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,139.9
-121.57,39.1,28.0,1442.0,333.0,832.0,286.0,1.8413,62.3
-118.85,34.2,28.0,2040.0,297.0,848.0,280.0,6.7612,323.7
-118.2,33.78,48.0,1766.0,497.0,1908.0,466.0,1.9872,168.8
-122.44,37.79,52.0,1817.0,535.0,800.0,487.0,3.975,500.001
-117.97,33.73,26.0,1694.0,260.0,885.0,279.0,5.0875,224.2
-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,66.7
-118.27,34.03,51.0,1280.0,422.0,1560.0,381.0,1.7115,125.0
-117.57,34.02,5.0,6933.0,1311.0,3845.0,1285.0,4.6727,158.9
-121.53,38.56,39.0,2438.0,483.0,1103.0,472.0,2.9375,86.6
-117.12,32.76,17.0,1559.0,462.0,821.0,428.0,2.0139,150.0
-118.31,34.05,35.0,1692.0,423.0,1578.0,406.0,2.5313,305.8
-122.33,37.56,34.0,6394.0,1619.0,2400.0,1496.0,3.4902,500.001
-122.63,38.23,37.0,1966.0,348.0,875.0,381.0,4.0703,223.8
-118.38,34.18,40.0,2079.0,568.0,1396.0,526.0,3.0061,190.8
-117.07,33.67,11.0,939.0,187.0,557.0,190.0,2.375,145.8
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,184.4
-121.03,37.64,22.0,2001.0,387.0,1520.0,387.0,3.148,102.3
-117.91,33.75,8.0,2346.0,679.0,3842.0,674.0,3.0635,160.0
-117.59,33.93,17.0,338.0,47.0,200.0,46.0,7.8118,244.2
-118.59,34.18,7.0,11853.0,2691.0,4404.0,2447.0,4.2009,271.3
-117.22,33.22,16.0,2134.0,643.0,1555.0,560.0,1.7217,175.0
-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,74.2
-118.36,33.87,22.0,2114.0,541.0,1300.0,538.0,3.4208,290.0
-120.45,39.8,47.0,2149.0,456.0,965.0,419.0,1.7829,55.9
-121.38,38.58,38.0,2968.0,475.0,1176.0,454.0,5.0497,191.7
-122.42,37.66,36.0,725.0,121.0,335.0,140.0,4.125,327.6
-122.61,38.25,18.0,2915.0,418.0,1340.0,421.0,5.2452,204.9
-119.69,36.38,25.0,1688.0,302.0,879.0,277.0,3.3214,103.1
-120.1,38.91,33.0,1561.0,282.0,30.0,11.0,1.875,500.001
-120.29,37.94,17.0,1459.0,297.0,753.0,271.0,3.05,144.8
-117.28,34.11,39.0,1573.0,418.0,1258.0,359.0,1.4896,69.5
-119.95,37.47,32.0,1312.0,315.0,600.0,265.0,1.5,91.5
-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,50.4
-122.47,38.3,15.0,4885.0,988.0,2175.0,924.0,3.4031,209.5
-117.8,33.89,25.0,3121.0,381.0,1278.0,389.0,7.0217,357.9
-118.02,33.94,23.0,4815.0,1081.0,3232.0,1016.0,3.488,191.8
-118.13,33.84,35.0,3008.0,674.0,1584.0,671.0,3.5465,213.2
-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,162.5
-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,210.3
-118.25,34.16,52.0,2477.0,385.0,993.0,371.0,4.9135,368.1
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145.8
-122.25,37.08,20.0,1201.0,282.0,601.0,234.0,2.5556,177.5
-117.81,33.89,13.0,3252.0,583.0,1546.0,557.0,5.8243,297.9
-116.55,33.84,28.0,2992.0,562.0,676.0,346.0,5.7613,500.001
-118.11,34.07,46.0,1130.0,229.0,698.0,209.0,5.2719,244.4
-117.33,33.17,11.0,10923.0,2041.0,4773.0,1858.0,4.0791,281.3
-121.39,38.56,19.0,8507.0,1470.0,3517.0,1453.0,4.3644,137.4
-119.27,35.88,32.0,1393.0,343.0,1282.0,336.0,1.5069,43.7
-118.47,33.99,50.0,1568.0,501.0,764.0,478.0,3.015,414.3
-122.34,37.55,44.0,2465.0,328.0,843.0,324.0,6.9533,500.001
-118.39,34.04,45.0,2089.0,312.0,834.0,305.0,7.3028,500.001
-118.02,33.82,21.0,2052.0,456.0,1173.0,432.0,3.7885,204.5
-122.66,38.44,17.0,5815.0,898.0,2614.0,887.0,4.3657,215.9
-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,120.2
-117.94,33.68,26.0,4183.0,539.0,1504.0,520.0,7.4056,374.2
-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,92.4
-118.27,33.77,39.0,1731.0,485.0,2115.0,478.0,1.5369,141.3
-118.11,34.14,52.0,2401.0,332.0,810.0,308.0,6.0948,358.7
-119.83,36.75,33.0,662.0,183.0,607.0,181.0,1.3929,55.6
-118.37,34.1,37.0,407.0,67.0,100.0,47.0,15.0001,500.001
-118.3,34.16,40.0,1875.0,460.0,869.0,438.0,3.2321,243.6
-117.69,34.03,20.0,6374.0,1412.0,3690.0,1350.0,3.4184,162.5
-118.15,34.04,39.0,1099.0,263.0,787.0,269.0,3.7794,194.6
-118.36,34.07,52.0,2046.0,451.0,944.0,435.0,3.4265,456.9
-121.04,37.68,18.0,5129.0,1171.0,3622.0,1128.0,2.0272,92.7
-122.35,37.92,36.0,921.0,200.0,585.0,236.0,1.9224,94.0
-118.19,33.8,36.0,2326.0,729.0,2635.0,657.0,2.1985,141.8
-118.19,33.79,41.0,2114.0,612.0,2357.0,529.0,1.7938,142.6
-118.12,34.15,35.0,1760.0,447.0,984.0,384.0,3.4167,198.2
-118.33,34.17,48.0,2584.0,483.0,1118.0,459.0,4.2396,245.1
-118.01,33.81,18.0,5238.0,1083.0,3032.0,1065.0,4.4583,190.1
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,77.3
-121.98,37.29,31.0,2750.0,664.0,1459.0,660.0,3.2287,264.9
-118.02,34.62,38.0,248.0,55.0,261.0,53.0,2.1413,96.9
-118.12,34.08,36.0,2433.0,585.0,1565.0,563.0,3.2344,234.9
-122.73,38.4,30.0,3689.0,746.0,2250.0,697.0,2.975,157.3
-117.91,33.85,22.0,1178.0,289.0,865.0,294.0,3.025,180.0
-121.12,37.48,5.0,4109.0,820.0,3062.0,713.0,3.2396,125.2
-121.29,38.71,32.0,1875.0,361.0,1027.0,343.0,3.5769,103.8
-121.91,37.42,19.0,1684.0,387.0,1224.0,376.0,4.1389,174.1
-116.89,32.82,18.0,2515.0,443.0,1442.0,449.0,5.0201,154.4
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,370.1
-118.1,33.9,43.0,1237.0,243.0,776.0,246.0,4.325,166.0
-117.26,34.17,30.0,1937.0,351.0,945.0,344.0,3.8906,123.7
-122.12,38.01,42.0,2225.0,367.0,864.0,381.0,4.1189,172.4
-121.27,37.93,24.0,1451.0,320.0,1413.0,283.0,2.125,61.2
-122.09,37.71,31.0,1843.0,282.0,749.0,269.0,5.2855,253.5
-117.66,33.65,13.0,8527.0,1364.0,4597.0,1393.0,6.2242,237.9
-122.28,37.86,52.0,3007.0,691.0,1582.0,636.0,2.5652,157.7
-118.24,33.91,38.0,745.0,152.0,721.0,160.0,1.875,102.9
-118.45,34.03,45.0,727.0,168.0,520.0,175.0,2.6528,300.0
-122.11,37.7,19.0,2693.0,789.0,1765.0,724.0,2.4206,137.5
-121.83,38.0,25.0,1710.0,288.0,799.0,259.0,4.8359,145.3
-117.12,32.57,21.0,1738.0,295.0,983.0,298.0,4.8274,174.1
-116.17,33.67,18.0,3585.0,800.0,3873.0,788.0,2.5714,65.9
